Dates;SP1;US1;TY1;GC1;SPUS;SPTY;SPGC
01/06/1982;1;1;1;1;1;1;1
02/06/1982;1.01362157136216;1.00365497076023;1.00375939849624;0.99921568627451;1.00993030562522;1.00982523588889;1.01441719268976
03/06/1982;1.00409112040911;1;1.00250626566416;1.00501960784314;1.00409112040911;1.00158089260809;0.999076149931026
04/06/1982;0.982240818224082;0.994883040935672;0.99812030075188;1;0.987292754835081;0.984090612608685;0.982240818224082
07/06/1982;0.990887959088796;0.999269005847953;1;1.02039215686275;0.991612822262965;0.990887959088796;0.971085432619688
08/06/1982;0.983589028358903;0.994883040935672;0.99874686716792;1.03137254901961;0.988647899188082;0.984823142572653;0.953669970462054
09/06/1982;0.985402138540214;1.00146198830409;0.99937343358396;1.02274509803922;0.983963595272273;0.986019945523625;0.963487520428507
10/06/1982;0.994560669456067;0.996345029239766;0.996867167919799;1.02509803921569;0.998209094509097;0.9976862529553;0.970210293463263
11/06/1982;1.01780567178057;1.00584795321637;1.0031328320802;1.02039215686275;1.01188819694463;1.01462701571629;0.997465204857972
14/06/1982;0.990423059042306;0.984649122807017;0.987468671679198;1.00627450980392;1.00586395305856;1.00299187958853;0.984247389149603
15/06/1982;1.00274291027429;0.986111111111111;0.987468671679198;0.988235294117647;1.01686604985562;1.01546807411026;1.01468032587279
16/06/1982;0.986331938633194;0.982456140350877;0.984335839598998;0.994509803921569;1.00394500896593;1.00202786381832;0.991776988767604
17/06/1982;0.962622036262204;0.972222222222222;0.976190476190476;0.969411764705883;0.990125523012552;0.986100622512501;0.99299603255203
18/06/1982;0.954858205485821;0.963450292397661;0.965538847117795;0.968627450980393;0.991081961384373;0.988938154416204;0.985784787040017
21/06/1982;0.971734077173408;0.965643274853801;0.963659147869674;0.930980392156863;1.00630750762545;1.00837944549334;1.04377501971027
22/06/1982;0.998186889818689;0.961988304093567;0.963659147869674;0.953725490196079;1.0376289249787;1.03582982844644;1.04661865503193
23/06/1982;1.02054858205486;0.960526315789474;0.960526315789474;0.953725490196079;1.06248893474204;1.06248893474204;1.07006533069074
24/06/1982;1.00548582054858;0.960526315789474;0.960526315789474;0.973333333333333;1.04680715563962;1.04680715563962;1.03303337727594
25/06/1982;1.00688052068805;0.960526315789474;0.959273182957394;0.95843137254902;1.04825917222318;1.04962855063235;1.05055046143802
28/06/1982;1.02375639237564;0.966374269005848;0.963659147869674;0.964705882352941;1.05937877819204;1.06236359052765;1.06121089453572
29/06/1982;1.02417480241748;0.972222222222222;0.966791979949875;0.969411764705883;1.05343693962941;1.05935384618166;1.05649099763939
30/06/1982;1.01734077173408;0.982456140350877;0.976190476190476;0.996078431372549;1.03550757122933;1.04215396128857;1.02134605036295
01/07/1982;1.0022780102278;0.983918128654971;0.978696741854637;0.973333333333333;1.01865996879022;1.02409456102661;1.02973768174089
02/07/1982;0.988145048814505;0.973684210526316;0.971804511278196;0.981176470588236;1.01485167175544;1.01681463437005;1.00710226797641
05/07/1982;0.988145048814505;0.973684210526316;0.971804511278196;0.989019607843138;1.01485167175544;1.01681463437005;0.999115731354872
06/07/1982;0.998186889818689;0.976608187134503;0.974310776942356;0.975686274509804;1.0220955578383;1.02450564382677;1.02306132196047
07/07/1982;0.997257089725709;0.982456140350877;0.978070175438597;0.962352941176471;1.01506525204224;1.01961711415902;1.03626959201327
08/07/1982;1.01143654114365;0.999269005847953;0.991228070175439;0.983529411764706;1.01217643619936;1.02038730699448;1.02837447365084
09/07/1982;1.02831241283124;1.00804093567251;1;1.03058823529412;1.02010977574557;1.02831241283124;0.997791724779172
12/07/1982;1.02417480241748;1.01461988304094;1.00689223057644;1.07607843137255;1.00941724042299;1.01716427172265;0.951765942479802
13/07/1982;1.02008368200837;1.00292397660819;0.996867167919799;1.10588235294118;1.01710967710455;1.02328947610645;0.922416095433098
14/07/1982;1.03607624360762;1;0.993107769423559;1.10666666666667;1.03607624360762;1.04326667810585;0.936213473139419
15/07/1982;1.03561134356113;1.00584795321637;1;1.09882352941177;1.02959034737764;1.03561134356113;0.942472850135936
16/07/1982;1.04109716410972;1.02485380116959;1.01629072681704;1.08862745098039;1.01584944401005;1.02440880019674;0.956339253775135
